Date,fb,amzn,brk
30/12/2019,204.410004,1846.890015,225.759995
31/12/2019,205.25,1847.839966,226.5
02/01/2020,209.779999,1898.01001,228.389999
03/01/2020,208.669998,1874.969971,226.179993
06/01/2020,212.600006,1902.880005,226.990005
07/01/2020,213.059998,1906.859985,225.919998
08/01/2020,215.220001,1891.969971,225.990005
09/01/2020,218.300003,1901.050049,228.649994
10/01/2020,218.059998,1883.160034,226.619995
13/01/2020,221.910004,1891.300049,228.449997
14/01/2020,219.059998,1869.439941,227.169998
15/01/2020,221.149994,1862.02002,228.350006
16/01/2020,221.770004,1877.939941,229.729996
17/01/2020,222.139999,1864.719971,230.199997
21/01/2020,221.440002,1892,228.630005
22/01/2020,221.320007,1887.459961,229.539993
23/01/2020,219.759995,1884.579956,229.380005
24/01/2020,217.940002,1861.640015,226.860001
27/01/2020,214.869995,1828.339966,222.449997
28/01/2020,217.789993,1853.25,224.029999
29/01/2020,223.229996,1858,224.5
30/01/2020,209.529999,1870.680054,227.880005
31/01/2020,201.910004,2008.719971,224.429993
03/02/2020,204.190002,2004.199951,223.470001
04/02/2020,209.830002,2049.669922,225.080002
05/02/2020,210.110001,2039.869995,228.649994
06/02/2020,210.850006,2050.22998,229.610001
07/02/2020,212.330002,2079.280029,227.380005
10/02/2020,213.059998,2133.909912,227.110001
11/02/2020,207.190002,2150.800049,227.330002
12/02/2020,210.759995,2160,227.440002
13/02/2020,213.139999,2149.870117,226.470001
14/02/2020,214.179993,2134.870117,226.800003
18/02/2020,217.800003,2155.669922,226.770004
19/02/2020,217.490005,2170.219971,229.240005
20/02/2020,214.580002,2153.100098,228.169998
21/02/2020,210.179993,2095.969971,229.330002
24/02/2020,200.720001,2009.290039,221.690002
25/02/2020,196.770004,1972.73999,218.050003
26/02/2020,197.199997,1979.589966,216.059998
27/02/2020,189.75,1884.300049,207.669998
28/02/2020,192.470001,1883.75,206.339996
02/03/2020,196.440002,1953.949951,217.630005
03/03/2020,185.889999,1908.98999,208.809998
04/03/2020,191.759995,1975.829956,217.860001
05/03/2020,185.169998,1924.030029,208.960007
06/03/2020,181.089996,1901.089966,205.979996
09/03/2020,169.5,1800.609985,193.130005
10/03/2020,178.190002,1891.819946,202.729996
11/03/2020,170.240005,1820.859985,194.639999
12/03/2020,154.470001,1676.609985,175.970001
13/03/2020,170.279999,1785,196.399994
16/03/2020,146.009995,1689.150024,177.770004
17/03/2020,149.419998,1807.839966,187.600006
18/03/2020,146.960007,1830,172.440002
19/03/2020,153.130005,1880.930054,174.679993
20/03/2020,149.729996,1846.089966,170.059998
23/03/2020,148.100006,1902.829956,162.130005
24/03/2020,160.979996,1940.099976,178.199997
25/03/2020,156.210007,1885.839966,180.470001
26/03/2020,163.339996,1955.48999,183.899994
27/03/2020,156.789993,1900.099976,179.660004
30/03/2020,165.949997,1963.949951,183.179993
31/03/2020,166.800003,1949.719971,182.830002
01/04/2020,159.600006,1907.699951,175.949997
02/04/2020,158.190002,1918.829956,179.729996
03/04/2020,154.179993,1906.589966,178.339996
06/04/2020,165.550003,1997.589966,185.240005
07/04/2020,168.830002,2011.599976,185.25
08/04/2020,174.279999,2043,191.009995
09/04/2020,175.190002,2042.76001,193.839996
13/04/2020,174.789993,2168.870117,188.770004
14/04/2020,178.169998,2283.320068,192.940002
15/04/2020,176.970001,2307.679932,188.570007
16/04/2020,176.25,2408.189941,187.960007
17/04/2020,179.240005,2375,191.199997
20/04/2020,178.240005,2393.610107,188.75
21/04/2020,170.800003,2328.120117,183.479996
22/04/2020,182.279999,2363.48999,186.580002
23/04/2020,185.130005,2399.449951,185.630005
24/04/2020,190.070007,2410.219971,186.520004
27/04/2020,187.5,2376,187.460007
28/04/2020,182.910004,2314.080078,187.119995
29/04/2020,194.190002,2372.709961,189.610001
30/04/2020,204.710007,2474,187.360001
01/05/2020,202.270004,2286.040039,182.669998
04/05/2020,205.259995,2315.98999,177.949997
05/05/2020,207.070007,2317.800049,176.029999
06/05/2020,208.470001,2351.26001,172.380005
07/05/2020,211.259995,2367.610107,173.479996
08/05/2020,212.350006,2379.610107,176.830002
11/05/2020,213.179993,2409,174.639999
12/05/2020,210.100006,2356.949951,172.809998
13/05/2020,205.100006,2367.919922,170.570007
14/05/2020,206.809998,2388.850098,170.929993
15/05/2020,210.880005,2409.780029,169.25
18/05/2020,213.190002,2426.26001,175.460007
19/05/2020,216.880005,2449.330078,172.490005
20/05/2020,229.970001,2497.939941,176.020004
21/05/2020,231.389999,2446.73999,174.940002
22/05/2020,234.910004,2436.879883,174.929993
26/05/2020,232.199997,2421.860107,180.339996
27/05/2020,229.139999,2410.389893,185.770004
28/05/2020,225.460007,2401.100098,185.100006
29/05/2020,225.089996,2442.370117,185.580002
01/06/2020,231.910004,2471.040039,183.839996
02/06/2020,232.720001,2472.409912,185.940002
03/06/2020,230.160004,2478.399902,190.820007
04/06/2020,226.289993,2460.600098,192.050003
05/06/2020,230.770004,2483,200.660004
08/06/2020,231.399994,2524.060059,201.559998
09/06/2020,238.669998,2600.860107,196.070007
10/06/2020,236.729996,2647.449951,191.509995
11/06/2020,224.429993,2557.959961,178.020004
12/06/2020,228.580002,2545.02002,181.210007
15/06/2020,232.5,2572.679932,181.550003
16/06/2020,235.649994,2615.27002,182.300003
17/06/2020,235.529999,2640.97998,180.860001
18/06/2020,235.940002,2653.97998,180.729996
19/06/2020,238.789993,2675.01001,179.720001
22/06/2020,239.220001,2713.820068,180.169998
23/06/2020,242.240005,2764.409912,181.009995
24/06/2020,234.020004,2734.399902,177.529999
25/06/2020,235.679993,2754.580078,178.850006
26/06/2020,216.080002,2692.870117,175.369995
29/06/2020,220.639999,2680.379883,177.190002
30/06/2020,227.070007,2758.820068,178.509995
01/07/2020,237.550003,2878.699951,177.990005
02/07/2020,233.419998,2890.300049,178.830002
06/07/2020,240.279999,3057.040039,182.720001
07/07/2020,240.860001,3000.120117,181.149994
08/07/2020,243.580002,3081.110107,181.199997
09/07/2020,244.5,3182.629883,178.800003
10/07/2020,245.070007,3200,182.899994
13/07/2020,239,3104,184.130005
14/07/2020,239.729996,3084,189.710007
15/07/2020,240.279999,3008.870117,190.559998
16/07/2020,240.929993,2999.899902,191.009995
17/07/2020,242.029999,2961.969971,190.759995
20/07/2020,245.419998,3196.840088,190.479996
21/07/2020,241.75,3138.290039,192.270004
22/07/2020,239.869995,3099.909912,192.100006
23/07/2020,232.600006,2986.550049,193.25
24/07/2020,230.710007,3008.909912,194.520004
27/07/2020,233.5,3055.209961,192.139999
28/07/2020,230.119995,3000.330078,194.119995
29/07/2020,233.289993,3033.530029,196.410004
30/07/2020,234.5,3051.879883,194.300003
31/07/2020,253.669998,3164.679932,195.779999
03/08/2020,251.960007,3111.889893,199.259995
04/08/2020,249.830002,3138.830078,200.240005
05/08/2020,249.119995,3205.030029,203.619995
06/08/2020,265.279999,3225,205.020004
07/08/2020,268.440002,3167.459961,209.479996
10/08/2020,263,3148.159912,212.580002
11/08/2020,256.130005,3080.669922,212.660004
12/08/2020,259.890015,3162.23999,213.240005
13/08/2020,261.299988,3161.02002,211.979996
14/08/2020,261.23999,3148.02002,210.960007
17/08/2020,261.160004,3182.409912,206.779999
18/08/2020,262.339996,3312.48999,208.330002
19/08/2020,262.589996,3260.47998,207.210007
20/08/2020,269.01001,3297.370117,206.119995
21/08/2020,267.01001,3284.719971,207.429993
24/08/2020,271.390015,3307.459961,212.610001
25/08/2020,280.820007,3346.48999,213.350006
26/08/2020,303.910004,3441.850098,214.660004
27/08/2020,293.220001,3400,216.869995
28/08/2020,293.660004,3401.800049,218.550003
31/08/2020,293.200012,3450.959961,218.039993
01/09/2020,295.440002,3499.120117,218.550003
02/09/2020,302.5,3531.449951,221.679993
03/09/2020,291.119995,3368,218.149994
04/09/2020,282.730011,3294.620117,218.320007
08/09/2020,271.160004,3149.840088,217.800003
09/09/2020,273.720001,3268.610107,219.630005
10/09/2020,268.089996,3175.110107,217.800003
11/09/2020,266.609985,3116.219971,217.929993
14/09/2020,266.149994,3102.969971,219.940002
15/09/2020,272.420013,3156.129883,218.940002
16/09/2020,263.519989,3078.100098,219.589996
17/09/2020,254.820007,3008.72998,218.050003
18/09/2020,252.529999,2954.909912,218.210007
21/09/2020,248.149994,2960.469971,213.020004
22/09/2020,254.75,3128.98999,214.160004
23/09/2020,249.020004,2999.860107,209.610001
24/09/2020,249.529999,3019.790039,208.720001
25/09/2020,254.820007,3095.129883,210.449997
28/09/2020,256.820007,3174.050049,213.539993
29/09/2020,261.790009,3144.879883,210.440002
30/09/2020,261.899994,3148.72998,212.940002
01/10/2020,266.630005,3221.26001,212.020004
02/10/2020,259.940002,3125,211.179993
05/10/2020,264.649994,3199.199951,212.360001
06/10/2020,258.660004,3099.959961,210.259995
07/10/2020,258.119995,3195.689941,213.289993
08/10/2020,263.76001,3190.550049,215.149994
09/10/2020,264.450012,3286.649902,215.679993
12/10/2020,275.75,3442.929932,216.410004
13/10/2020,276.140015,3443.629883,212.309998
14/10/2020,271.820007,3363.709961,210.910004
15/10/2020,266.720001,3338.649902,211.649994
16/10/2020,265.929993,3272.709961,211.910004
19/10/2020,261.399994,3207.209961,208.990005
20/10/2020,267.559998,3217.01001,210.059998
21/10/2020,278.730011,3184.939941,210.179993
22/10/2020,278.119995,3176.399902,211.610001
23/10/2020,284.790009,3204.399902,212.710007
26/10/2020,277.109985,3207.040039,208.490005
27/10/2020,283.290009,3286.330078,206.880005
28/10/2020,267.670013,3162.780029,200.699997
29/10/2020,280.829987,3211.01001,201.509995
30/10/2020,263.109985,3036.149902,201.899994
02/11/2020,261.359985,3004.47998,204.309998
03/11/2020,265.299988,3048.409912,206.630005
04/11/2020,287.380005,3241.159912,206.169998
05/11/2020,294.679993,3322,207.449997
06/11/2020,293.410004,3311.370117,208.850006
09/11/2020,278.769989,3143.73999,221.5
10/11/2020,272.429993,3035.02002,228.479996
11/11/2020,276.480011,3137.389893,227.369995
12/11/2020,275.079987,3110.280029,224.720001
13/11/2020,276.950012,3128.810059,227.419998
16/11/2020,278.959991,3131.060059,233.100006
17/11/2020,275,3135.659912,233.160004
18/11/2020,271.970001,3105.459961,230.070007
19/11/2020,272.940002,3117.02002,229.529999
20/11/2020,269.700012,3099.399902,227.009995
23/11/2020,268.429993,3098.389893,229.539993
24/11/2020,276.920013,3118.060059,233.919998
25/11/2020,275.589996,3185.070068,233.130005
27/11/2020,277.809998,3195.340088,231.550003
30/11/2020,276.970001,3168.040039,228.910004
01/12/2020,286.549988,3220.080078,229.679993
02/12/2020,287.519989,3203.530029,230.419998
03/12/2020,281.850006,3186.72998,231.020004
04/12/2020,279.700012,3162.580078,231.350006
07/12/2020,285.579987,3158,229.240005
08/12/2020,283.399994,3177.290039,228.190002
09/12/2020,277.920013,3104.199951,227.509995
10/12/2020,277.119995,3101.48999,227.350006
11/12/2020,273.549988,3116.419922,226.389999
14/12/2020,274.190002,3156.969971,222.850006
15/12/2020,275.549988,3165.120117,224.380005
16/12/2020,275.670013,3240.959961,221.910004
17/12/2020,274.480011,3236.080078,224.679993
18/12/2020,276.399994,3201.649902,223.429993
21/12/2020,272.790009,3206.179932,223.490005
22/12/2020,267.089996,3206.52002,221.880005
23/12/2020,268.109985,3185.27002,224.240005
24/12/2020,267.399994,3172.689941,226.529999
28/12/2020,277,3283.959961,228.410004
29/12/2020,276.779999,3322,229.570007
30/12/2020,271.869995,3285.850098,229.649994
31/12/2020,273.160004,3256.929932,231.869995
04/01/2021,268.940002,3186.629883,228.449997
05/01/2021,270.970001,3218.51001,227.470001
06/01/2021,263.309998,3138.379883,230.270004
07/01/2021,268.73999,3162.159912,232.880005
08/01/2021,267.570007,3182.699951,234.029999
11/01/2021,256.839996,3114.209961,233.429993
12/01/2021,251.089996,3120.830078,233.029999
13/01/2021,251.639999,3165.889893,234.509995
14/01/2021,245.639999,3127.469971,235.020004
15/01/2021,251.360001,3104.25,233.490005
19/01/2021,261.100006,3120.76001,234.550003
20/01/2021,267.480011,3263.379883,234.759995
21/01/2021,272.869995,3306.98999,234.160004
22/01/2021,274.5,3292.22998,232.919998
25/01/2021,278.01001,3294,233.009995
26/01/2021,282.049988,3326.129883,231.570007
27/01/2021,272.140015,3232.580078,227.360001
28/01/2021,265,3237.620117,230.949997
29/01/2021,258.329987,3206.199951,227.869995
01/02/2021,262.01001,3342.879883,229.320007
02/02/2021,267.079987,3380,232.240005
03/02/2021,266.649994,3312.530029,232.679993
04/02/2021,266.48999,3331,235.770004
05/02/2021,268.100006,3352.149902,235.160004
08/02/2021,266.579987,3322.939941,237.419998
09/02/2021,269.450012,3305,239.910004
10/02/2021,271.869995,3286.580078,239.919998
11/02/2021,270.390015,3262.129883,239.759995
12/02/2021,270.5,3277.709961,242.460007
16/02/2021,273.970001,3268.949951,245.279999
17/02/2021,273.570007,3308.639893,245.25
18/02/2021,269.390015,3328.22998,243.5
19/02/2021,261.559998,3249.899902,241.850006
22/02/2021,260.329987,3180.73999,244.970001
23/02/2021,265.859985,3194.5,245.529999
24/02/2021,264.309998,3159.530029,248.449997
25/02/2021,254.690002,3057.159912,243.690002
26/02/2021,257.619995,3092.929932,240.509995
01/03/2021,264.910004,3146.139893,249.210007
02/03/2021,259,3094.530029,249.220001
03/03/2021,255.410004,3005,251.550003
04/03/2021,257.640015,2977.570068,245.479996
05/03/2021,264.279999,3000.459961,253.149994
08/03/2021,255.309998,2951.949951,257.609985
09/03/2021,265.73999,3062.850098,259.019989
10/03/2021,264.899994,3057.639893,263.98999
11/03/2021,273.880005,3113.590088,260.910004
12/03/2021,268.399994,3089.48999,260.019989
15/03/2021,273.75,3081.679932,254.610001
16/03/2021,279.279999,3091.860107,251.5
17/03/2021,284.01001,3135.72998,252
18/03/2021,278.619995,3027.98999,252.460007
19/03/2021,290.109985,3074.959961,250.990005
22/03/2021,293.540009,3110.870117,250.360001
23/03/2021,290.630005,3137.5,248.309998
24/03/2021,282.140015,3087.070068,249.630005
25/03/2021,278.73999,3046.26001,250.75
26/03/2021,283.019989,3052.030029,256.769989
29/03/2021,290.820007,3075.72998,258.820007
30/03/2021,288,3055.290039,258.190002
31/03/2021,294.529999,3094.080078,255.470001
01/04/2021,298.660004,3161,258.200012
05/04/2021,308.910004,3226.72998,262.660004
06/04/2021,306.26001,3223.820068,263.059998
07/04/2021,313.089996,3279.389893,263.619995
08/04/2021,313.019989,3299.300049,263.51001
09/04/2021,312.459991,3372.199951,266.01001
12/04/2021,311.540009,3379.389893,267.929993
13/04/2021,309.76001,3400,267.100006
14/04/2021,302.820007,3333,267.529999
15/04/2021,307.820007,3379.090088,269.140015
16/04/2021,306.179993,3399.439941,272.109985
19/04/2021,302.23999,3372.01001,270.279999
20/04/2021,302.649994,3334.689941,267.890015
21/04/2021,301.470001,3362.02002,272.209991
22/04/2021,296.519989,3309.040039,269.51001
23/04/2021,301.130005,3340.879883,271.980011
26/04/2021,303.040009,3409,270.859985
27/04/2021,303.570007,3417.429932,273.649994
28/04/2021,307.100006,3458.5,272.950012
29/04/2021,329.51001,3471.310059,277.600006
30/04/2021,325.079987,3467.419922,274.950012
03/05/2021,322.579987,3386.48999,279.179993
04/05/2021,318.359985,3311.870117,280.26001
05/05/2021,315.019989,3270.540039,282.76001
06/05/2021,320.019989,3306.370117,289.709991
07/05/2021,319.079987,3291.610107,290.929993
10/05/2021,305.970001,3190.48999,292.329987
11/05/2021,306.529999,3223.909912,285.630005
12/05/2021,302.549988,3151.939941,282.910004
13/05/2021,305.26001,3161.469971,286.899994
14/05/2021,315.940002,3222.899902,290.679993
17/05/2021,315.459991,3270.389893,289.220001
18/05/2021,309.959991,3232.280029,287.589996
19/05/2021,313.589996,3231.800049,286.220001
20/05/2021,318.609985,3247.679932,286.730011
21/05/2021,316.230011,3203.080078,287.73999
24/05/2021,324.630005,3244.98999,289.730011
25/05/2021,327.790009,3259.050049,287.200012
26/05/2021,327.660004,3265.159912,287.329987
27/05/2021,332.75,3230.110107,289.299988
28/05/2021,328.730011,3223.070068,289.440002
01/06/2021,329.130005,3218.649902,289.839996
02/06/2021,329.149994,3233.98999,290.019989
03/06/2021,326.040009,3187.01001,291.970001
04/06/2021,330.350006,3206.219971,292.519989
07/06/2021,336.579987,3198.01001,289.459991
08/06/2021,333.679993,3264.110107,289.190002
09/06/2021,330.25,3281.149902,288.579987
10/06/2021,332.459991,3349.649902,284.910004
11/06/2021,331.26001,3346.830078,286.820007
14/06/2021,336.769989,3383.870117,283.529999
15/06/2021,336.75,3383.129883,283.940002
16/06/2021,331.079987,3415.25,283.109985
17/06/2021,336.51001,3489.23999,278.690002
18/06/2021,329.660004,3486.899902,274.040009
21/06/2021,332.290009,3453.959961,277.100006
22/06/2021,339.029999,3505.439941,276.920013
23/06/2021,340.589996,3503.820068,274.660004
24/06/2021,343.179993,3449.080078,275.48999
25/06/2021,341.369995,3401.459961,278.380005
28/06/2021,355.640015,3443.889893,276.609985
29/06/2021,351.890015,3448.139893,276.209991
30/06/2021,347.709991,3440.159912,277.920013
01/07/2021,354.390015,3432.969971,280.170013
02/07/2021,354.700012,3510.97998,279.119995
06/07/2021,352.779999,3675.73999,277.320007
07/07/2021,350.48999,3696.580078,279.23999
08/07/2021,345.649994,3731.409912,274.100006
09/07/2021,350.420013,3719.340088,280.48999
12/07/2021,353.160004,3718.550049,280.109985
13/07/2021,352.089996,3677.360107,279.209991
14/07/2021,347.630005,3681.679932,278.309998
15/07/2021,344.459991,3631.199951,279.720001
16/07/2021,341.160004,3573.629883,277.899994
19/07/2021,336.950012,3549.590088,272.660004
20/07/2021,341.660004,3573.189941,276.890015
21/07/2021,346.230011,3585.199951,279.880005
22/07/2021,351.190002,3638.030029,277.700012
23/07/2021,369.790009,3656.639893,278.48999
26/07/2021,372.459991,3699.820068,278.799988
27/07/2021,367.809998,3626.389893,280.779999
28/07/2021,373.279999,3630.320068,278.100006
29/07/2021,358.320007,3599.919922,279.76001
30/07/2021,356.299988,3327.590088,278.290009
02/08/2021,351.950012,3331.47998,278.140015
03/08/2021,351.23999,3366.23999,281.799988
04/08/2021,358.920013,3354.719971,278.779999
05/08/2021,362.970001,3375.98999,280.209991
06/08/2021,363.51001,3344.939941,285.630005
09/08/2021,361.609985,3341.870117,287.230011
10/08/2021,361.130005,3320.679932,288.940002
11/08/2021,359.959991,3292.110107,291.279999
12/08/2021,362.649994,3303.5,290.23999
13/08/2021,363.179993,3293.969971,287.890015
16/08/2021,366.559998,3298.98999,289.450012
17/08/2021,358.450012,3241.959961,289.100006
18/08/2021,355.450012,3201.219971,286.359985
19/08/2021,355.119995,3187.75,285.130005
20/08/2021,359.369995,3199.949951,285.269989
23/08/2021,363.350006,3265.870117,285.619995
24/08/2021,365.51001,3305.780029,286.019989
25/08/2021,368.390015,3299.179932,287.299988
26/08/2021,364.380005,3316,285.269989
27/08/2021,372.630005,3349.629883,286.600006
30/08/2021,380.660004,3421.570068,285.660004
31/08/2021,379.380005,3470.790039,285.769989
01/09/2021,382.049988,3479,285.26001
02/09/2021,375.279999,3463.120117,285.049988
03/09/2021,376.26001,3478.050049,281.890015
07/09/2021,382.179993,3509.290039,278.899994
08/09/2021,377.570007,3525.5,279.339996
09/09/2021,378,3484.159912,278.609985
10/09/2021,378.690002,3469.149902,277.600006
13/09/2021,376.51001,3457.169922,279.920013
14/09/2021,376.529999,3450,277.200012
15/09/2021,373.920013,3475.790039,278.179993
16/09/2021,373.059998,3488.23999,277.51001
17/09/2021,364.720001,3462.52002,276.76001
20/09/2021,355.700012,3355.72998,274.200012
21/09/2021,357.480011,3343.629883,273.179993
22/09/2021,343.209991,3380.050049,274.070007
23/09/2021,345.959991,3416,278.119995
24/09/2021,352.959991,3425.52002,277.869995
27/09/2021,353.579987,3405.800049,279.720001
28/09/2021,340.649994,3315.959961,276.790009
29/09/2021,339.609985,3301.120117,277.290009
30/09/2021,339.390015,3285.040039,272.940002
01/10/2021,343.01001,3283.26001,275.709991
04/10/2021,326.230011,3189.780029,273.640015
05/10/2021,332.959991,3221,278.049988
06/10/2021,333.640015,3262.01001,280.220001
07/10/2021,329.220001,3302.429932,282.950012
08/10/2021,330.049988,3288.620117,284.140015
11/10/2021,325.450012,3246.300049,280.929993
12/10/2021,323.769989,3247.330078,278.619995
13/10/2021,324.540009,3284.280029,277.899994
14/10/2021,328.529999,3299.860107,281.640015
15/10/2021,324.76001,3409.02002,284.209991
18/10/2021,335.339996,3446.73999,282.589996
19/10/2021,339.98999,3444.149902,284.829987
20/10/2021,340.779999,3415.060059,287.48999
21/10/2021,341.880005,3435.01001,286.820007
22/10/2021,324.609985,3335.550049,289.23999
25/10/2021,328.690002,3320.370117,290.26001
26/10/2021,315.809998,3376.070068,290.850006
27/10/2021,312.220001,3392.48999,287.779999
28/10/2021,316.920013,3446.570068,289.720001
29/10/2021,323.570007,3372.429932,287.01001
01/11/2021,329.980011,3318.110107,286.23999
02/11/2021,328.079987,3312.75,287.929993
03/11/2021,331.619995,3384,288.720001
04/11/2021,335.850006,3477,287.690002
05/11/2021,341.130005,3518.98999,287.880005
08/11/2021,338.619995,3488.97998,288.799988
09/11/2021,335.369995,3576.22998,286.350006
10/11/2021,327.640015,3482.050049,285.320007
11/11/2021,327.73999,3472.5,284.649994
12/11/2021,340.890015,3525.149902,285.98999
15/11/2021,347.559998,3545.679932,284.670013
16/11/2021,342.959991,3540.699951,283.359985
17/11/2021,340.769989,3549,281.589996
18/11/2021,338.690002,3696.060059,280.630005
19/11/2021,345.299988,3676.570068,279.98999
22/11/2021,341.01001,3572.570068,284.970001
23/11/2021,337.25,3580.040039,288.559998
24/11/2021,341.059998,3580.409912,287.279999
26/11/2021,333.119995,3504.560059,283.089996
29/11/2021,338.029999,3561.570068,282.119995
30/11/2021,324.459991,3507.070068,276.690002
01/12/2021,310.600006,3443.719971,275
02/12/2021,310.390015,3437.360107,279.089996
03/12/2021,306.839996,3389.790039,277.429993
06/12/2021,317.869995,3427.370117,281.380005
07/12/2021,322.809998,3523.290039,284.970001
08/12/2021,330.559998,3523.159912,283.720001
09/12/2021,329.820007,3483.419922,284.519989
10/12/2021,329.75,3444.23999,288.230011
13/12/2021,334.48999,3391.350098,290.01001
14/12/2021,333.73999,3381.830078,295.029999
15/12/2021,341.660004,3466.300049,294.579987
16/12/2021,334.899994,3377.419922,300.170013
17/12/2021,333.790009,3400.350098,293.660004
20/12/2021,325.450012,3341.580078,289.609985
21/12/2021,334.200012,3408.340088,293.23999
22/12/2021,330.450012,3420.73999,294.410004
23/12/2021,335.23999,3421.370117,294.48999
27/12/2021,346.179993,3393.389893,296.670013
28/12/2021,346.220001,3413.219971,298.290009
29/12/2021,342.940002,3384.02002,299.459991
30/12/2021,344.359985,3372.889893,299.980011
31/12/2021,336.350006,3334.340088,299
03/01/2022,338.540009,3408.090088,300.790009
04/01/2022,336.529999,3350.439941,308.529999
05/01/2022,324.170013,3287.139893,309.920013
06/01/2022,332.459991,3265.080078,313.220001
07/01/2022,331.790009,3251.080078,319.779999
10/01/2022,328.070007,3229.719971,318.929993
11/01/2022,334.369995,3307.23999,319.799988
12/01/2022,333.26001,3304.139893,320.390015
13/01/2022,326.480011,3224.280029,321.26001
14/01/2022,331.899994,3242.76001,324.130005
18/01/2022,318.149994,3178.350098,320.290009
19/01/2022,319.589996,3125.97998,314.75
20/01/2022,316.559998,3033.350098,311.01001
21/01/2022,303.170013,2852.860107,305.220001
24/01/2022,308.709991,2890.879883,303.730011
25/01/2022,300.149994,2799.719971,307.190002
26/01/2022,294.630005,2777.449951,309.26001
27/01/2022,294.640015,2792.75,307.670013
28/01/2022,301.709991,2879.560059,312.899994
31/01/2022,313.26001,2991.469971,313.019989
01/02/2022,319,3023.870117,313.959991
02/02/2022,323,3012.25,319.600006
03/02/2022,237.759995,2776.909912,315.230011
04/02/2022,237.089996,3152.790039,314.98999
07/02/2022,224.910004,3158.709961,316.51001
08/02/2022,220.179993,3228.27002,321.440002
09/02/2022,232,3223.790039,322.380005
10/02/2022,228.070007,3180.070068,319.850006
11/02/2022,219.550003,3065.870117,319.140015
14/02/2022,217.699997,3103.340088,314.279999
15/02/2022,221,3130.209961,316.200012
16/02/2022,216.539993,3162.01001,315.649994
17/02/2022,207.710007,3093.050049,313.549988
18/02/2022,206.160004,3052.030029,314.799988
22/02/2022,202.080002,3003.949951,314.160004
23/02/2022,198.449997,2896.540039,309.98999
24/02/2022,207.600006,3027.159912,308.279999
25/02/2022,210.479996,3075.77002,319.23999
28/02/2022,211.029999,3071.26001,321.450012
01/03/2022,203.490005,3022.840088,316.839996
02/03/2022,208.110001,3041.050049,323.640015
03/03/2022,202.970001,2957.969971,327.73999
04/03/2022,200.059998,2912.820068,325.339996
07/03/2022,187.470001,2749.060059,322.720001
08/03/2022,190.289993,2720.290039,318.519989
09/03/2022,198.5,2785.580078,325.399994
10/03/2022,195.210007,2936.350098,325.299988
11/03/2022,187.610001,2910.48999,326.600006
14/03/2022,186.630005,2837.060059,329.980011
15/03/2022,192.029999,2947.330078,332.549988
16/03/2022,203.630005,3062.080078,336.109985
17/03/2022,207.839996,3144.780029,344.970001
18/03/2022,216.490005,3225.01001,342.410004
21/03/2022,211.490005,3229.830078,349.660004
22/03/2022,216.649994,3297.780029,349.929993
23/03/2022,213.460007,3268.159912,348.160004
24/03/2022,219.570007,3272.98999,352.369995
25/03/2022,221.820007,3295.469971,358.76001
28/03/2022,223.589996,3379.810059,359.570007
