Date ,Asset1,Asset2,Asset3,Asset4,Asset5,Asset6,Asset7,Asset8,Asset9,Asset10,Asset11,Asset12,Asset13,Asset14,Asset15,Asset16,Asset17,Asset18,Asset19,Asset20,Asset21,Asset22,Asset23,Asset24,Asset25,Asset26,Asset27,Asset28,Asset29,Asset30,Asset31,Asset32,Asset33,Asset34,Asset35,Asset36,Asset37,Asset38,Asset39,Asset40,Asset41,Asset42,Asset43,Asset44,Asset45,Asset46,Asset47,Asset48,Asset49,Asset50,Asset51,Asset52,Asset53,Asset54,Asset55,Asset56,Asset57,Asset58,Asset59,Asset60,Asset61,Asset62,Asset63,Asset64,Asset65,Asset66,Asset67,Asset68,Asset69,Asset70,Asset71,Asset72,Asset73,Asset74,Asset75,Asset76,Asset77,Asset78,Asset79,Asset80,Asset81,Asset82,Asset83,Asset84,Asset85,Asset86,Asset87,Asset88,Asset89,Asset90,Asset91,Asset92,Asset93,Asset94,Asset95,Asset96,Asset97,Asset98,Asset99,Asset100
198403,11.76,19.16,21.49,20.96,22.21,23.54,23.72,23.43,23.67,18.86,64.09,66.25,67.81,76.15,75.25,75.75,78.19,71.84,71.58,69.79,94.03,113.9,121.79,113.41,118.61,132.12,131.72,128.07,124.84,104.66,145.42,174.46,195.17,189.85,185.55,166.81,204.65,193.85,184.55,164.08,234.57,239.67,310.86,281.45,240.61,252.22,292.46,267.02,260.63,246.61,367.65,416.99,401.68,432.87,385.74,401.66,385.99,378.41,380.19,325.06,591.84,633.85,643.55,557.06,572.32,624.11,656.48,609.9,548.89,533.2,1020.13,939.55,927.23,939.7,1061.13,819.07,890.13,874.48,847.72,798.48,1439.77,1362.67,1259.7,1665.54,1376.78,1325.11,1537.39,1593.36,1450.79,1470.27,3260.69,2919.73,4554.55,4601.75,10058.78,5271.86,7418.4,4994.69,4808.97,6392.51
198404,11.7,19.46,21.64,21.34,22.78,23.72,23.63,23.59,23.87,18.78,64.12,67.31,66.27,75.92,77.81,75.84,79.38,71.74,73.45,70.85,96.29,114.15,121.24,113.67,120.85,132.53,133.96,127.97,127.21,102.68,147.39,172.89,192.44,184.9,187.58,166.86,204.98,194.36,185.59,162.02,239.4,240.92,316.38,282.66,243.02,249.51,294,267.35,263.99,257.66,376.05,412.55,416.31,437.25,387.12,411.84,389.11,377.69,381.28,324.34,623.89,644.42,657.21,576.11,580.12,621.29,655.44,618.42,548.1,557.75,1053.85,987.49,931.13,959.9,1099.61,838.86,869.72,870.16,857.59,793.15,1439.71,1355.9,1332.48,1723.16,1440.87,1357.76,1557.41,1599.57,1472.72,1487.68,3523.39,3079.51,4623.53,4537.76,9652.46,5354.64,7466.31,5030.62,4849.14,6542.77
198405,11.24,18.98,21.01,20.55,22.53,23.29,22.96,23.09,23.29,18.12,61.23,67.5,65.48,75.86,77.44,75.2,79.36,72.68,73.04,71.27,88.45,115.96,117.45,112.73,124.24,134.38,134.88,125.72,126.94,102.43,140.43,168.97,199.42,180.46,184.24,164.62,204.07,197.44,188.92,161.72,233.57,235.14,307.65,278.46,245.87,247.83,298.76,269.45,265.94,264.79,361.01,401.05,400.3,443.24,392.59,416.73,383.78,387.99,382.88,319.44,573.94,623.29,657.51,593.23,559.01,634.02,651.49,610.62,565.2,556.3,975.78,917.99,902.06,926.28,1081.86,832.47,865.52,864.31,853.86,776.71,1364.74,1306.43,1257.81,1725.65,1430.59,1378.59,1552.74,1594.04,1499.51,1432.12,3281.87,2989.68,4555.26,4626.42,9928.94,5619.59,7607.78,5035.76,4949.5,6680.86
198406,10.51,18.23,19.8,19.96,21.76,22.55,21.46,22.8,22.2,17.14,57.06,64.11,62.37,72.32,73.64,71.6,75.99,70.7,70.27,68.68,81.08,107.64,109.85,106.05,120.4,129.34,126.66,118.57,122,97.66,128.49,160.34,191.77,171.94,174.96,155.52,193.78,180.02,179.34,151.56,208.83,213.08,286.88,256.02,230.81,237.44,274.77,251.5,253.38,248.26,313.82,360.54,374.95,423.6,376.59,396.56,365.95,372.74,369.24,299.91,479.8,572.91,625.11,553.68,537.66,597.09,623.32,600.57,534.77,537.12,867.36,876.05,824.57,884.62,1015.18,795.93,832.73,810.88,782.88,750.49,1221.74,1275.32,1171.21,1645.49,1333.3,1260.64,1461.82,1513.89,1462.72,1342.82,2912.75,2694.71,4241.21,4447.1,9181.97,5238.54,6979.28,4848.46,4676.13,6297.41
198407,12.52,17.07,17.34,18.76,22.15,21.3,21.66,18.55,21.62,18.88,64.91,68.79,67.54,72.14,73.14,69.36,68.93,68.53,69.98,70.08,116.3,121.71,110.37,115.16,113.18,113.97,117.1,116.65,112.11,115.67,172.26,177.73,180.4,176.49,171.72,182.04,176.13,174.62,171.73,182.58,261.38,278.19,249.81,264.13,267.27,268.73,264.25,266.84,276.07,275.55,410.48,384.44,394.32,383.55,431.23,394.4,386.77,382.67,384.47,376.16,585.72,562.9,603.38,572.27,585.57,591.87,575.16,575.55,600.16,572.06,928.8,899.53,920.95,900.14,899.08,885.95,856.52,888.47,886.68,909.48,1412.61,1595.62,1516.47,1538.8,1540.98,1624.32,1588.48,1538.37,1455.41,1477.66,3337.29,2777.69,3586.86,5150.1,5116.57,6010.26,5654.38,6914.56,4578.88,7611.99
198408,11.49,16.06,16.61,18.49,21.3,19.89,20.61,17.81,20.9,17.79,60.36,61.68,65.43,68.57,69.98,69.42,66.11,67.88,66.9,67.95,105.1,111,102.68,108.8,104.43,113.4,117.94,115.41,105.58,110.92,156.4,170.06,167.59,164.98,167.55,179.42,170.61,171.57,165.5,178.01,236.38,267.67,247.56,247.45,253.26,263.65,253.19,259.71,274.37,266.89,379.7,365.8,369.27,394.56,408.99,378.76,364.11,381.31,384.67,369.97,553.94,516.96,594.39,533.82,566.86,580.55,559.53,549.16,577.2,560.45,738.31,831.86,887.72,851.7,864.19,856.65,846.27,877.74,867.86,915.85,1283.64,1576.81,1520.9,1527.18,1496.91,1565.56,1580.56,1502.63,1464.27,1464.71,3063.44,2767.03,3562.7,5152.46,5085.38,5715.74,5516.83,6699.5,4488.33,7804.3
198409,12.59,17.23,18.06,20.01,23.01,21.97,22.6,19.51,22.65,19.94,67.22,68.71,72.02,77.84,78.56,76.29,73.89,75.55,74.67,75.99,120.44,130.99,116.17,122.76,117.45,125.99,126.31,127.66,118.36,126.8,181.05,187.68,195.53,185.5,184.51,198.47,186.39,186.63,179.85,201.28,272.66,297.69,274.71,279.86,291.48,285.7,282.36,286.83,307.98,306.35,453.07,413.17,414.95,437.08,462.92,419.56,409.97,426.13,434.31,423.69,605.91,579.83,654.06,604.44,628.07,643.59,619.51,609.87,637.73,604.42,865.26,947.46,988.88,954.28,993.02,967.66,935.34,971.16,978,1011.6,1465.36,1772.16,1641,1665.08,1645.32,1756.26,1724.05,1645.33,1625.83,1650.58,3590.65,3142.01,4012.55,5724.23,5539.84,6124.37,6112.34,7363.33,4939.08,8593
198410,12.49,17.2,18.19,19.81,23.14,22.05,22.3,19.52,22.68,19.68,65.6,66.9,72.76,77.81,77.55,75.8,73.38,75.82,73.05,75.91,118.25,126.75,113.33,119.88,116.45,126.55,125.73,125.53,120.22,125.67,176.15,180.91,188.78,189.71,188.79,195.13,187.82,185.83,179.11,194.43,260.03,295.09,278.56,273.11,291.55,290.94,279.3,292.2,311.51,311.06,444.24,405.46,416.76,427.74,456.58,410.49,415.55,435.47,427,419.41,607.76,576.45,636.33,608.04,630.28,637.96,602.73,599.8,641.3,613.9,824.24,981.08,966.83,977.5,969.26,978.79,929.69,993.87,967.32,1049.06,1466.35,1748.12,1687.93,1666.99,1669.61,1691.77,1726.52,1708.33,1589.63,1662,3165.36,3014.22,3981.46,5620.2,5622.69,6210.85,5989.14,7443.08,4963.63,8593.32
198411,12.05,16.6,17.88,18.65,22.75,22.12,21.71,19.13,22.17,19.27,62.36,63.74,70.82,75.99,73.41,75.36,72.69,77.07,71.41,74.03,117.21,124.51,110.32,117.44,114.97,123.41,126.41,124.92,119.23,123.98,166.4,185.36,183.66,185.68,191.09,193.54,176.99,188.02,177.76,193.49,251.88,285.9,290.88,273.93,291.05,290.05,282.24,294.95,315.67,309.31,419.22,380.68,413.6,423.53,455.61,397.32,417.96,438.29,423.56,414.98,591.98,559.54,646.67,592.36,627.38,636.78,596.78,591.53,637.4,619.41,714.42,959.7,1009.49,960.85,969.28,980.72,958.17,992.1,986.59,1041.61,1477.77,1800.43,1639.74,1702.94,1695.56,1690.98,1718.87,1725.43,1595.31,1647.62,2986.38,3027.8,4067.99,5501.6,5457.44,6041.79,6028.7,7509.66,5003.64,8654.55
198412,11.23,16.04,17.29,18.25,22.21,21.34,20.75,18.31,21.18,18.35,58.2,60.62,69.55,72.88,70.65,74.85,70.61,75.75,69.58,74.07,108.4,120.18,106.87,110.9,111.52,122.63,126.46,123.34,115.98,120.89,156.65,181.33,173.38,185.57,187.43,188.69,174.15,183.27,181.71,186.42,236.23,279.88,296.33,272.68,284.88,290.28,278.99,305.22,312.12,303.45,403.44,370.96,416.37,424.22,463.63,393.62,420.16,435.57,429.14,398.3,567.43,563.81,654.73,569.68,628.18,636.96,577.26,567.91,625.47,616.52,717.19,958.04,1005.27,963.13,955.22,996.1,946.41,978.69,953.25,1018.43,1473.66,1831.45,1674.51,1695.8,1704.35,1701.72,1669.38,1725.96,1550.45,1646.91,2893.31,3078.5,3995.73,5424.24,5480.04,5953.53,5871.86,7337.91,4926.67,8390.13
198501,11.09,16.14,17.13,18.48,22.18,21.74,20.68,18.38,20.82,18.49,57.12,60.3,69.95,72.88,72.59,76.58,71.92,79.27,69.96,74.69,108.62,121.27,107.93,115.54,112.84,120.71,130.61,127.12,120.83,121.71,158.07,181.14,178.23,190.1,192.6,193.74,171.27,188.48,183.35,190.29,240.27,290.44,296.94,278.13,293.16,292.24,287.16,307.14,322.34,318.56,399,372.39,420.95,433.96,464.64,412.81,429.82,459.69,437.51,420.28,573.47,539.59,669.01,587.13,652.5,651.1,591.61,590.24,637.83,630.43,735.3,971.46,1029.5,973.53,967.28,1022.38,980.36,1003.15,989.58,1076.9,1507.17,1893.78,1720.78,1743,1755,1721.9,1735.91,1708.62,1606.99,1664.52,2915.8,3083.93,4145.96,5528.45,5587.6,5923.95,5964.59,7538.75,4985.4,8609.22
198502,12.74,18.1,19.18,20.75,25.04,24.13,23.35,20.74,23.64,21.4,66.64,67.12,77.23,81.91,82.03,86.37,78.17,86.49,80.68,84.33,122.37,139.42,121.54,134.82,129.26,132.9,142.4,140.77,135.36,141.76,179.9,208.2,197.18,212.17,209.98,216.37,185.88,204.55,201.26,216.4,265.37,315.36,347.65,305.47,319.33,318.2,311.62,332.61,351.23,363.99,452.71,411.33,459.55,474.96,517.97,451.48,461.37,498.8,468.6,482.31,658.38,616.23,716.38,646.38,667.8,714.56,662.01,660.07,715.67,707.27,795.44,1051.36,1095.7,1063.04,1068.82,1087.29,1036.1,1089.36,1109.76,1182.27,1664.49,2080.78,1790.88,1882.64,1848.03,1835.36,1836.35,1762.45,1732.52,1816.62,3149.34,3232.45,4549.78,5952.03,5829.18,6121.29,6511.48,8047.92,5309.85,9424.56
198503,13.42,18.69,20.11,21.39,25.93,24.91,24.36,22.19,24.36,22.78,68.8,67.15,78.52,84.56,84.79,89.69,77.85,88.72,83.71,88.63,125.66,140.06,122.16,137.68,134.1,138.14,146.71,145.25,139.32,144.05,180.02,212.5,200.47,221.45,210.03,220.68,185.72,210.54,205.46,223.79,261.95,322.43,366.56,307.64,324.49,319.95,312.23,329.78,353.02,377.19,418.2,407.37,443.24,484.69,509,450.38,479.43,508.74,481.87,498.69,659.43,613.26,719.54,646.6,682.12,717.31,665.59,676.83,727.07,718.85,788.82,1081.03,1110.44,1059.2,1066.47,1111,1032.62,1101.14,1136.97,1217.26,1697.55,2112.66,1796.78,1897.31,1828.77,1832.2,1892.94,1811.64,1790.08,1929.05,2907.72,3251.47,4480.94,5934.02,5852.38,6400.56,6611.61,8254.83,5464.68,9318.53
198504,13.31,17.97,19.49,20.55,25.29,24.98,24.53,21.45,23.55,22.4,64.53,62.91,77.39,81.68,83.83,88.34,77.12,87.27,81.89,88.92,121.12,135.43,116.32,136.24,131.34,134.85,144.66,143.11,139.05,141.32,168.19,205.63,193.72,219.86,208.61,213.47,183.13,211.79,204.2,218.6,245.61,309.15,349.37,309.64,321.88,322,312.2,325.34,356.7,367.62,401.7,395.94,448.45,467.02,515.99,441.28,478.46,494.21,463.2,500.12,613.97,626.5,707.21,642.26,689.07,705.41,668.34,665.52,728.05,725.95,751.76,1091.22,1126.88,1029.75,1031.58,1111.48,1015.28,1092.44,1121,1205.12,1761.51,2132.06,1766.14,1887.83,1846.06,1862.53,1967.66,1801.18,1812.74,1934.52,2870.41,3225.41,4373.61,5904.12,5937.27,6539.01,6539.16,8395.1,5480.1,9042.81
198505,13.13,17.72,19.32,20.24,25.16,24.79,24.51,21.05,23.46,21.52,62.29,61.51,76.84,79.27,83.34,88.47,76.38,88.4,82.88,87.8,115.8,131.97,113.59,135.47,127.67,130.58,141.15,142.41,137.56,139.46,160.21,197.59,192.17,209.42,211.54,209.75,177.59,215.19,214.92,222.55,242.45,322.68,325.32,309.82,309.98,326.2,308.78,329.79,360.73,368.97,384.18,384.17,432.47,465.33,506.17,445.42,467.94,506.34,472.21,501.97,591.08,603.87,725.89,619.48,656.79,708.1,672.17,660.23,720.52,731.11,710.21,1104.91,1120.23,1017.73,1001.02,1134.85,994.22,1036.21,1084.99,1198.47,1730.38,2103.07,1786.89,1900.82,1867.82,1775.28,1946.34,1750.37,1810.1,1965.16,2634.79,3305.08,4322.41,5932.49,5981.08,6836.58,6416.29,8391.26,5454.06,8864.85
198506,13.3,17.58,19.81,20.74,25.66,25.46,25.35,21.17,24.07,22.64,62.38,61.02,78.88,83.65,87.16,93.64,77.89,93.06,83.56,91.31,120.18,138.23,115.72,138.18,133.31,134.1,144.75,151.13,145.12,146.23,164.5,204.81,192.57,207.2,225.1,218.71,187.01,223.12,224.76,230.34,258.4,338.68,336.3,324.17,319.42,330.78,321.18,349.26,386.5,397.48,371.71,398.06,437.37,491.85,552.96,459.09,483.44,524.43,504.5,538.32,585.36,633.93,771.32,648.29,676.17,765.42,698.04,697.01,759.4,756.98,695.01,1177.65,1174.66,1067.88,1030.42,1194.73,1076.83,1101.44,1159.89,1304.71,1792.93,2330.34,1875.17,2000.78,2011.75,1990.4,2076.16,1870.52,1917.38,2069.38,2714.97,3577.83,4627.21,6178.37,6347.04,5682.86,6786.97,8738.85,5748.1,9355.74
198507,12.3,17.36,20.55,21.21,21.11,22.16,22.85,19.38,22.53,19.25,70.83,71.27,73.71,70.64,70.33,72.63,75.93,72.47,70.1,77.13,117.65,127.22,121.76,122.17,118.56,124.06,122.16,122.63,125.04,125.63,192.86,189.83,203.67,195.25,195.37,189.9,197.03,191.1,196.01,186.98,288.85,288.15,297.9,306.85,312.59,322.98,311.97,313.29,318.54,285.48,449.15,481.17,468.7,509.3,478.61,436.96,481.03,474.83,462.8,468.1,671.23,711.98,698.11,743.7,754.37,745.34,733.24,701.39,726.64,689.16,1264.27,1130.42,1148,1096.52,1143.67,1189.73,1084.54,1092.87,1113.38,1151.24,1986.8,2246.23,1874.4,2263.85,2068.04,1990.7,2046.26,2028.51,2229.49,2022.19,3625,4768.15,6808.65,4220.89,7379.5,7864.04,5648.7,8447.53,6063.57,8348.63
198508,12.7,17.66,21.11,21.7,21.67,22.95,23.04,19.92,23.38,19.66,73.36,72.68,73.89,74.24,71.04,71.67,78.89,73.52,71.38,80.73,120.93,132.75,124.96,125.76,121.05,126.4,123.5,127.1,128.77,128.23,201.38,195.08,208.52,199.7,205.39,192.45,200.91,196.92,201.2,189.73,297.89,295.83,308.52,313.55,306.4,312.34,323.3,322.25,322.17,289.08,491.33,483.64,467.24,520.12,487.55,432.26,486.04,480.75,468.42,476.9,712.29,723.94,689.2,742.08,775.2,759.34,742.28,691.33,724.57,668.66,1284.75,1137.29,1131.24,1090.33,1103.88,1237.61,1055.26,1066.31,1097.92,1132.44,1920.6,2157.86,1850.6,2197.39,2099.29,1924.79,2019.66,2016.4,2085.04,2032.3,3639.44,4825.76,6756.38,4188.61,7057.77,7827.92,5583.15,8296.08,5994.8,8490.57
198509,12.67,17.66,21.28,21.55,21.68,22.87,23.06,19.71,23.61,19.38,73.5,70.79,72.13,74.37,69.56,72.03,77.48,71.9,69.49,79.2,115.04,134.53,123.82,122.86,120.23,128.54,123.67,123.13,129.14,128.78,199.37,191.6,204.81,198.63,202.55,193.01,201.44,196.09,197.05,188.76,302.03,291.69,304.27,302.13,310.69,298.73,318.09,312.67,319.98,290.07,486.31,462.17,467.97,513.62,481.46,427.47,484.32,475.65,464.3,472.94,713.72,707.02,686.02,759.94,792.44,727.6,731.95,682.9,715.24,670.19,1269.7,1150.21,1123.32,1088.61,1085.52,1195.07,1052.46,1045.72,1086.25,1115.34,1908.02,2153.08,1818.12,2185.9,2073.61,1877.52,2018.28,1990.4,2092.87,2005.61,3585.93,4739.77,6738.59,4185.81,7004.58,7730.77,5559.21,8392.79,5917.13,8320.69
198510,11.76,16.56,20.41,20.4,20.51,21.87,21.9,18.6,22.59,17.96,67.9,67.14,66.95,71.1,65.77,68.76,73.08,65.8,66.31,73.45,106.47,125.35,115.91,113.69,112.17,122.62,118.76,115.6,123.31,121.41,183.26,171.65,195.17,188.33,189.11,186.23,190.67,186.84,188.18,179.11,284.27,276.18,283.03,287.61,298.48,287.81,301.66,292.89,299.43,268.88,461.31,437.55,460.42,494.75,460.66,412.86,466.06,454.22,443.06,448.85,660.28,651.67,663.96,719.81,763.33,676.15,733.35,640.72,662.61,631.36,1184.12,1074.74,1055.79,1023.28,1037.09,1140.05,1003.95,989.84,1034.38,1055.05,1774.94,2021.34,1710.56,2016.32,1943.24,1787.87,1978.95,1888.13,2007.72,1872.9,3376.81,4719.38,6497.29,3997.73,6691.01,7446.72,5391.51,8238.16,5774.17,8069.21
198511,11.77,16.94,20.87,20.94,21.08,22.56,21.85,19.1,23.44,18.06,70.5,68.29,68.43,73.45,68.33,70.38,74.19,68.41,69.14,74.88,110.57,128.11,120.84,118.96,115.44,127.51,124.51,116.73,128.56,125.92,195.87,171.9,192.05,198.15,200.18,192.37,200.6,191.7,193.88,188.27,284.97,288.13,290.64,302.27,315.58,292.87,309.19,304.37,313.68,280.51,461.36,434.69,473.84,514.9,471.59,429.77,476.05,473.54,469.29,468,657.4,666.61,699.82,744.84,771.58,703.38,738.24,679.86,702.45,669.03,1262.03,1088.33,1112.31,1072.41,1092.67,1178.38,1084.35,1072.69,1091.75,1126.76,2019.29,2142.05,1842.09,2116.72,2078.63,1875.11,2021.33,1994.7,2210.53,1963.3,3624.14,4954.48,6763.7,4293.72,6883.52,7803.7,5506.82,8563.59,6038.66,8356.73
198512,12.31,17.61,21.96,21.85,22.34,24.01,22.92,19.57,24.84,19,74.71,72.25,72.31,77.28,73.03,74.68,79.72,73.38,72.18,82,122.01,137.52,129.87,125.31,125.29,135.9,131.35,126.6,137.79,137.91,207.66,189.7,201.93,204.06,214.08,206.42,213.43,202.95,211.11,212.92,308.91,322.43,318.45,325.98,332.93,313.04,328.82,318.38,332.85,303.39,478.31,458.95,505.99,534.7,486.95,450.13,514.49,503.74,491.29,499.32,734.42,712.01,760.28,781.59,796.7,756.39,794.82,716.29,772.72,730.14,1372.28,1153.88,1157.52,1133.31,1140.94,1235.95,1152.89,1136.35,1176.16,1212.99,2175.94,2260.77,1969.26,2211.66,2254.24,2016.75,2188.5,2072.14,2323.13,2170.85,4028.7,5306.44,7163.03,4495.66,7461.81,8525.05,5766.89,8847.25,6510.92,8980.17
198601,12.82,18.27,22.62,22.8,23.05,24.64,23.83,20.5,25.28,19.64,78.6,76.13,74.61,79.83,76.06,78.88,84.54,77.06,76.39,86.35,124.89,143.2,136.98,136.25,129.34,143.6,138.63,132.11,141.38,143.63,214.44,187.66,208.87,211.81,220.19,212.81,224.88,207.9,222.7,224.54,318.26,333.66,339.15,336.05,351.77,333.44,337.31,335.7,344.53,318.17,468.37,476.03,510.52,555.53,504.27,465.97,526.95,532.06,522.19,522.71,735.74,720.92,797.39,808.01,811.02,784.98,840.34,734,783.45,780.59,1429.08,1193.54,1208.61,1183.02,1166.06,1335.8,1177.9,1203.72,1194.11,1272.54,2178.09,2380.13,2002.83,2334.57,2358.51,2074.47,2246,2176.24,2397.63,2266.06,4119.7,5596.18,7524.38,4604.11,7858.03,8996.24,6156.76,9039.95,6855.06,9686.87
198602,13.63,18.62,23.23,23.02,23.76,25.94,24.87,21.45,26.46,20.54,81.05,76.93,74.98,79.13,76.84,80.94,83.69,78.24,78.66,89.76,127.34,141.61,139.51,139.55,129.94,146.35,137.1,133.79,140.07,148.54,226.13,191.39,199.16,210.44,219.77,215.7,225.27,213.46,223.68,230.72,331.16,346.28,336.5,326.54,355.46,338.49,343.06,341.2,350.73,336.37,496.5,497.06,508.61,560.05,507.4,462.91,553.32,548.22,513.15,536.28,768.87,785.26,803.19,818.11,813.18,768.28,851.65,732.44,792.77,809.56,1573.32,1229.01,1221.15,1197.4,1198.72,1349.68,1181.77,1189.24,1194.2,1327.54,2200.94,2566.2,2060.42,2490.3,2450.29,2091.77,2313.31,2161.12,2376.44,2317.97,4461.89,5853.53,7807.26,4599.6,7615.54,8753.46,6303.94,9173.53,6803.79,9685.22
198603,14.48,19.29,24.9,24.61,24.96,27.68,26.76,22.66,27.9,22.09,87.03,80.54,76.88,83.68,84.69,87.01,86.82,84.24,83.45,98.38,138.34,149.22,145.93,146.12,136.04,159.29,148.9,146.99,150.73,161.78,231.65,197.45,209.57,224.22,241.96,227.35,237.37,230.75,244.85,245.63,337.15,378.26,359.45,339.26,372.35,365.34,365.17,368.86,391.16,364.8,480.82,530.35,529.19,591.49,529.77,494.47,600.67,589.97,555.53,589.22,810.43,834.76,888.74,876.14,840.68,806.28,925.62,803.17,841.42,864.34,1674.98,1355.26,1293.6,1268.16,1271.61,1416.12,1264.49,1296.86,1283.17,1499.45,2419.26,2746.77,2229.56,2635.82,2684.48,2250.95,2521.33,2346.1,2632.43,2440.55,4712.49,6355.96,8564.58,4886.68,8227.33,9420.74,6702.1,9740.18,7429.48,10156.36
198604,15.45,20.05,25.36,25.45,25.94,29.35,27.73,23.44,29.42,23.08,91.58,84.92,76.12,87.94,88.09,93.62,94.05,87.3,94.72,102.32,145.02,155.69,150.74,151.42,140.96,169.34,153.68,151.99,156.62,173.05,245.8,200.99,214.7,236.58,261.75,241.08,253.78,244.28,256.73,250.74,357.86,383.13,368.49,353.21,403.89,370.78,380.5,376.84,400.57,389.18,522.67,558.58,527.03,639.54,549.62,530.89,637.19,631.83,596.87,636.35,968.16,882.75,927.2,893.39,892.45,845.37,992.2,864.79,889.43,910.98,1711.91,1381.8,1299.39,1313.11,1285.56,1457.12,1348.71,1375.09,1357.41,1575.15,2666.89,2820.73,2354.31,2669.77,2798.52,2348.65,2627.54,2489.73,2649.12,2549.44,4885.38,6870.69,8889.44,5150.51,8502.41,9834.6,7173.53,10415.89,8010.87,10750.88
198605,16.01,19.79,25.61,25.93,26.4,30.25,28.39,23.71,30,24.23,94.66,85.88,78.83,88.54,87.63,93.59,95.15,87.97,100.07,106.3,146.31,151.87,154.74,145.83,143.02,168.22,159.31,153.4,157.03,173.35,248.3,203.61,218.96,238.38,259.62,249.51,265.47,247.99,261.36,255.1,363.59,381.36,367.23,349.1,415.96,378.79,392.26,383.97,420.52,395.73,483.12,554.86,522.14,626.15,551.68,539.27,640.84,643.38,604.43,649.44,974.08,828.44,926.16,873.07,887.31,816.73,983.94,858.43,899.16,895.1,1612.1,1298.09,1289.63,1314.81,1274.91,1438.28,1346.54,1385.9,1361.42,1579.94,2454.63,2628.82,2258.85,2544.74,2726.73,2316.45,2610.53,2452.86,2585.38,2554.96,4481.93,6287.47,8529.99,4967.36,8763.39,9626.51,7213.42,10260.97,8091.92,10746.69
198606,16.8,20.31,25.56,27.56,26.96,30.7,29.64,24.8,30.89,25.44,99.08,89.17,84.97,90.83,92.8,95.64,98.37,92.12,105.34,111.41,148.83,155.93,158.55,144.04,150.48,173.59,159.26,156.72,160.86,182.72,249.53,212.18,223.52,246.55,274.75,247.01,275.02,249.72,271.09,272.82,359.97,373.12,380.19,367.12,440.93,406.94,424.19,399.14,438.05,417.12,475.6,571.23,549.59,677.65,555.31,562.8,686.03,673.56,640.2,697.97,962.47,844.86,963.42,914.68,920.07,840.41,1024.39,886.93,975.48,963.88,1712.39,1364.55,1287.06,1393.47,1337.88,1508.58,1427.12,1464.12,1443.03,1650.79,2523.86,2762.87,2353.91,2593.83,2894.61,2428.28,2770.08,2599.8,2778.22,2701.81,4642.15,6548.26,8966.7,5159.6,9223.86,10099.34,7398.75,10988.45,8836.2,11098.41
198607,15.14,20.64,21.56,24.17,23.32,26.92,24.6,24.07,27.09,25.6,83.53,85.19,88.23,82.98,82.18,89.68,83.78,86.74,86.89,85.03,148.37,147.17,148.76,153.4,140.09,150.74,143.35,146.28,149.02,149.68,239.24,226.9,232.4,235.38,224.63,235.41,235.28,239.5,231.72,235.39,381.9,377.36,374.85,380.99,353.04,375.82,366.96,354.88,383.79,381.42,573.65,620.89,575.65,606.45,562.17,593.58,599.83,573.11,599.18,592.53,912.15,884.52,948.37,897.6,934.22,897.99,878.26,901.35,876.76,874.56,1602.58,1370.06,1463,1389.52,1302.68,1390.6,1475.97,1448.83,1404.4,1466.61,2750.34,2532.59,2590.31,2601.02,2628.27,2660.31,2608.54,2720.29,2693.97,2630.28,4372.19,6575.23,6384.95,6352.36,5386.79,10081.43,10601.71,10610.85,12671.7,8108.85
198608,13.92,19.39,19.49,22.24,21.46,24.16,22.37,22.44,25.08,22.59,72.84,78.6,79.28,75.79,76.64,84.95,77.36,77.89,79.57,73.5,129.27,128.23,135.11,136.92,127.21,135.74,130.01,132.99,136.94,132.26,211.76,207.18,211.88,218,208.44,217.11,217.62,219.23,212.3,210.39,312.16,339.42,340.25,357.98,318.57,341.94,347.7,327.66,359.19,339.38,529.26,540.92,535.51,554.13,534.95,559.21,560.58,537.55,562.14,537.89,783.51,841.4,870.61,848.21,854.59,869.98,837.08,851.74,794.85,820.2,1377.6,1347.73,1353.3,1283.53,1234.4,1339.71,1387.99,1412.32,1234,1342.99,2552.73,2399.19,2588.41,2491.17,2594.89,2533.38,2405.14,2585.01,2527.42,2376.68,4005.8,6594.02,6105.64,6040.34,5190.71,9696.09,10337.09,9974.78,11803.91,7566.43
198609,13.98,19.55,19.52,22.86,21.94,24.06,22.9,21.83,25.21,22.62,73.72,78.56,81.31,78.19,76.52,87.52,78.82,79.65,81.69,73.05,133.99,134.48,140.97,138.5,132.21,139.82,137.26,137.78,138.64,134.97,220.68,222.15,216.42,228.41,213.54,229.69,229.22,222.94,221.96,216.79,314.12,371.19,362.38,385.6,336.02,370.04,355.56,335.14,359.19,347.25,578.37,582.77,592.55,584.05,587.09,591.68,589.42,568.02,587.67,552.47,870.42,898.12,936.69,928.56,906.94,935.73,885.66,899.66,836.22,846.61,1551.29,1495.01,1449.18,1424.96,1330.15,1420.4,1490.13,1503.41,1300.51,1412.01,2734.11,2645.74,2846.28,2676.49,2811.19,2663.87,2594.14,2735.25,2609.83,2513.2,4354.23,6973.03,6765.26,6462.17,5429.86,10426.71,11040.11,10736.31,12523.9,8030.08
